task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count,is_bounded_score_task,is_reliable_observed_task,is_discriminative_task,is_mix_candidate_pool
labbench/figqa-0085,labbench,figqa-0085,16,0,0.0,0.3958333125,0.4119525354856914,0.0,1.0,0.3958333125,0.3958333125,0.4119525354856914,0.3665510152546579,medium,0,0,True,True,True,True
labbench/figqa-0086,labbench,figqa-0086,16,0,0.0,0.1458333125,0.234779785635582,0.0,0.666667,0.1458333125,0.1458333125,0.234779785635582,0.1787477345296662,hard,0,0,True,True,True,True
labbench/figqa-0087,labbench,figqa-0087,16,0,0.0,0.3333333125,0.353553449518902,0.0,1.0,0.3333333125,0.3333333125,0.353553449518902,0.4260446831678199,medium,0,0,True,True,True,True
labbench/figqa-0088,labbench,figqa-0088,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,-0.7713614692119414,frontier,0,0,True,True,True,True
labbench/figqa-0089,labbench,figqa-0089,16,0,0.0,0.39583325,0.3947353499850406,0.0,1.0,0.39583325,0.39583325,0.3947353499850406,0.5122718026624358,medium,0,0,True,True,True,True
labbench/figqa-0090,labbench,figqa-0090,16,0,0.0,0.2708333125,0.4284784094862188,0.0,1.0,0.2708333125,0.2708333125,0.4284784094862188,0.3385512847618808,hard,0,0,True,True,True,True
labbench/figqa-0091,labbench,figqa-0091,16,0,0.0,0.1875,0.2626984170743611,0.0,0.666667,0.1875,0.1875,0.2626984170743611,0.3181980370098441,hard,0,0,True,True,True,True
labbench/figqa-0092,labbench,figqa-0092,16,0,0.0,0.4375,0.436506840979898,0.0,1.0,0.4375,0.4375,0.436506840979898,-0.0246312653462338,medium,0,0,True,True,True,True
labbench/figqa-0093,labbench,figqa-0093,16,0,0.0,0.416666625,0.3632416455413798,0.0,1.0,0.416666625,0.416666625,0.3632416455413798,0.239353203430894,medium,0,0,True,True,True,True
labbench/figqa-0094,labbench,figqa-0094,16,0,0.0,0.4374999375,0.3858387857336709,0.0,1.0,0.4374999375,0.4374999375,0.3858387857336709,0.3732395334557906,medium,0,0,True,True,True,True
labbench/figqa-0095,labbench,figqa-0095,16,0,0.0,0.2708333125,0.3578242859534409,0.0,1.0,0.2708333125,0.2708333125,0.3578242859534409,0.3274160035974969,hard,0,0,True,True,True,True
labbench/figqa-0096,labbench,figqa-0096,16,0,0.0,0.2916665625,0.3703414223351826,0.0,1.0,0.2916665625,0.2916665625,0.3703414223351826,0.3875505266851456,hard,0,0,True,True,True,True
labbench/figqa-0097,labbench,figqa-0097,16,0,0.0,0.4375,0.436506840979898,0.0,1.0,0.4375,0.4375,0.436506840979898,0.3589251585383818,medium,0,0,True,True,True,True
labbench/figqa-0098,labbench,figqa-0098,16,0,0.0,0.395833375,0.4284784550690493,0.0,1.0,0.395833375,0.395833375,0.4284784550690493,0.4958450740307806,medium,0,0,True,True,True,True
labbench/figqa-0099,labbench,figqa-0099,16,0,0.0,0.375,0.4228705147231833,0.0,1.0,0.375,0.375,0.4228705147231833,0.3485539868559815,medium,0,0,True,True,True,True
labbench/figqa-0100,labbench,figqa-0100,16,0,0.0,0.20833325,0.2856522628613547,0.0,1.0,0.20833325,0.20833325,0.2856522628613547,0.3945513358922179,hard,0,0,True,True,True,True
labbench/figqa-0101,labbench,figqa-0101,16,0,0.0,0.25,0.3996526443189448,0.0,1.0,0.25,0.25,0.3996526443189448,0.3533491933800494,hard,0,0,True,True,True,True
labbench/figqa-0102,labbench,figqa-0102,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
labbench/figqa-0103,labbench,figqa-0103,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
labbench/figqa-0104,labbench,figqa-0104,16,0,0.0,0.14583325,0.2030581727678364,0.0,0.666667,0.14583325,0.14583325,0.2030581727678364,-0.0270283876200207,hard,0,0,True,True,True,True
labbench/figqa-0105,labbench,figqa-0105,16,0,0.0,0.4374999375,0.4521361480286481,0.0,1.0,0.4374999375,0.4374999375,0.4521361480286481,0.516883265810044,medium,0,0,True,True,True,True
labbench/figqa-0106,labbench,figqa-0106,16,0,0.0,0.270833375,0.3378599803461256,0.0,1.0,0.270833375,0.270833375,0.3378599803461256,0.4312365190228849,hard,0,0,True,True,True,True
labbench/figqa-0107,labbench,figqa-0107,16,0,0.0,0.6041666875,0.2938904554871846,0.0,1.0,0.6041666875,0.6041666875,0.2938904554871846,0.1743451294369709,medium,0,0,True,True,True,True
labbench/figqa-0108,labbench,figqa-0108,16,0,0.0,0.3125,0.399109286063667,0.0,1.0,0.3125,0.3125,0.399109286063667,0.3890720911868557,medium,0,0,True,True,True,True
labbench/figqa-0109,labbench,figqa-0109,16,0,0.0,0.1666666875,0.3118048379106149,0.0,1.0,0.1666666875,0.1666666875,0.3118048379106149,0.3130434547277494,hard,0,0,True,True,True,True
labbench/figqa-0110,labbench,figqa-0110,16,0,0.0,0.375,0.3510896530011957,0.0,1.0,0.375,0.375,0.3510896530011957,0.3446653893196053,medium,0,0,True,True,True,True
labbench/figqa-0111,labbench,figqa-0111,16,0,0.0,0.395833375,0.3947353829712816,0.0,1.0,0.395833375,0.395833375,0.3947353829712816,0.0647504143693232,medium,0,0,True,True,True,True
labbench/figqa-0112,labbench,figqa-0112,16,0,0.0,0.5625000625000001,0.3479853512542713,0.0,1.0,0.5625000625000001,0.5625000625000001,0.3479853512542713,0.4140331148821415,medium,0,0,True,True,True,True
labbench/figqa-0113,labbench,figqa-0113,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
labbench/figqa-0114,labbench,figqa-0114,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.2449744206486851,frontier,0,0,True,True,True,True
labbench/figqa-0115,labbench,figqa-0115,16,0,0.0,0.2708333125,0.3166393148824303,0.0,1.0,0.2708333125,0.2708333125,0.3166393148824303,0.2139490458791278,hard,0,0,True,True,True,True
labbench/figqa-0116,labbench,figqa-0116,16,0,0.0,0.5,0.3726780707856313,0.0,1.0,0.5,0.5,0.3726780707856313,0.2430524215802594,medium,0,0,True,True,True,True
labbench/figqa-0117,labbench,figqa-0117,16,0,0.0,0.1041666875,0.2818281511326359,0.0,1.0,0.1041666875,0.1041666875,0.2818281511326359,0.3297026362751562,hard,0,0,True,True,True,True
labbench/figqa-0118,labbench,figqa-0118,16,0,0.0,0.4583333125,0.4841229236550773,0.0,1.0,0.4583333125,0.4583333125,0.4841229236550773,0.3651927684567503,medium,0,0,True,True,True,True
labbench/figqa-0119,labbench,figqa-0119,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
labbench/figqa-0120,labbench,figqa-0120,16,0,0.0,0.4375,0.436506840979898,0.0,1.0,0.4375,0.4375,0.436506840979898,0.52104510591683,medium,0,0,True,True,True,True
labbench/figqa-0121,labbench,figqa-0121,16,0,0.0,0.5208333125,0.4244073083349177,0.0,1.0,0.5208333125,0.5208333125,0.4244073083349177,0.3637505914765902,medium,0,0,True,True,True,True
labbench/figqa-0122,labbench,figqa-0122,16,0,0.0,0.583333375,0.3996526703832771,0.0,1.0,0.583333375,0.583333375,0.3996526703832771,0.4695723633504488,medium,0,0,True,True,True,True
labbench/figqa-0123,labbench,figqa-0123,16,0,0.0,0.75,0.3632416168643813,0.0,1.0,0.75,0.75,0.3632416168643813,0.2468329908845601,easy,0,0,True,True,True,True
labbench/figqa-0124,labbench,figqa-0124,16,0,0.0,0.041666625,0.1102395277213866,0.0,0.333333,0.041666625,0.041666625,0.1102395277213866,0.340729690621104,frontier,0,0,True,True,True,True
labbench/figqa-0125,labbench,figqa-0125,16,0,0.0,0.4374999375,0.3479853512542713,0.0,1.0,0.4374999375,0.4374999375,0.3479853512542713,0.0884616481812952,medium,0,0,True,True,True,True
labbench/figqa-0126,labbench,figqa-0126,16,0,0.0,0.47916675,0.4404661711376794,0.0,1.0,0.47916675,0.47916675,0.4404661711376794,0.219629485179334,medium,0,0,True,True,True,True
labbench/figqa-0127,labbench,figqa-0127,16,0,0.0,0.520833375,0.4404661652253887,0.0,1.0,0.520833375,0.520833375,0.4404661652253887,0.4163915764177374,medium,0,0,True,True,True,True
labbench/figqa-0128,labbench,figqa-0128,16,0,0.0,0.375,0.4841229182759271,0.0,1.0,0.375,0.375,0.4841229182759271,0.3558519493386272,medium,0,0,True,True,True,True
labbench/figqa-0129,labbench,figqa-0129,16,0,0.0,0.5,0.4409585833411682,0.0,1.0,0.5,0.5,0.4409585833411682,0.4113568136582001,medium,0,0,True,True,True,True
labbench/figqa-0130,labbench,figqa-0130,16,0,0.0,0.708333375,0.3090083320973876,0.0,1.0,0.708333375,0.708333375,0.3090083320973876,0.1490319065074159,easy,0,0,True,True,True,True
labbench/figqa-0131,labbench,figqa-0131,16,0,0.0,0.2291666875,0.3673998788880649,0.0,1.0,0.2291666875,0.2291666875,0.3673998788880649,0.3900323680539284,hard,0,0,True,True,True,True
labbench/figqa-0132,labbench,figqa-0132,16,0,0.0,0.4374999375,0.4202967195509722,0.0,1.0,0.4374999375,0.4374999375,0.4202967195509722,0.2946829121027908,medium,0,0,True,True,True,True
labbench/figqa-0133,labbench,figqa-0133,16,0,0.0,0.3124999375,0.3429599873912897,0.0,1.0,0.3124999375,0.3124999375,0.3429599873912897,0.2945017560030996,medium,0,0,True,True,True,True
labbench/figqa-0134,labbench,figqa-0134,16,0,0.0,0.2916666875,0.4061164673704636,0.0,1.0,0.2916666875,0.2916666875,0.4061164673704636,0.347915563730909,hard,0,0,True,True,True,True
labbench/figqa-0135,labbench,figqa-0135,16,0,0.0,0.1041665625,0.1545039806436911,0.0,0.333333,0.1041665625,0.1041665625,0.1545039806436911,0.3259327523157029,hard,0,0,True,True,True,True
labbench/figqa-0136,labbench,figqa-0136,16,0,0.0,0.2083333125,0.3886407871780056,0.0,1.0,0.2083333125,0.2083333125,0.3886407871780056,0.3201485776388678,hard,0,0,True,True,True,True
labbench/figqa-0137,labbench,figqa-0137,16,0,0.0,0.0208333125,0.0806870723588348,0.0,0.333333,0.0208333125,0.0208333125,0.0806870723588348,0.0930742058979133,frontier,0,0,True,True,True,True
labbench/figqa-0138,labbench,figqa-0138,16,0,0.0,0.25,0.3632416168643813,0.0,1.0,0.25,0.25,0.3632416168643813,0.3936800615661842,hard,0,0,True,True,True,True
labbench/figqa-0139,labbench,figqa-0139,16,0,0.0,0.125,0.2856522993275653,0.0,1.0,0.125,0.125,0.2856522993275653,0.3887754195357792,hard,0,0,True,True,True,True
labbench/figqa-0140,labbench,figqa-0140,16,0,0.0,0.6041666875,0.4443902062174242,0.0,1.0,0.6041666875,0.6041666875,0.4443902062174242,0.4561227845800328,medium,0,0,True,True,True,True
labbench/figqa-0141,labbench,figqa-0141,16,0,0.0,0.208333375,0.3307189926257023,0.0,1.0,0.208333375,0.208333375,0.3307189926257023,0.128539554676102,hard,0,0,True,True,True,True
labbench/figqa-0142,labbench,figqa-0142,16,0,0.0,0.3125,0.399109286063667,0.0,1.0,0.3125,0.3125,0.399109286063667,0.3528869902563222,medium,0,0,True,True,True,True
labbench/figqa-0143,labbench,figqa-0143,16,0,0.0,0.541666625,0.4061164866075795,0.0,1.0,0.541666625,0.541666625,0.4061164866075795,0.3303847195026076,medium,0,0,True,True,True,True
labbench/figqa-0144,labbench,figqa-0144,16,0,0.0,0.125,0.3307189138830738,0.0,1.0,0.125,0.125,0.3307189138830738,0.2067943023608867,hard,0,0,True,True,True,True
labbench/figqa-0145,labbench,figqa-0145,16,0,0.0,0.4583333125,0.4545296924508506,0.0,1.0,0.4583333125,0.4583333125,0.4545296924508506,0.2704555091790791,medium,0,0,True,True,True,True
labbench/figqa-0146,labbench,figqa-0146,16,0,0.0,0.375,0.4545296867214781,0.0,1.0,0.375,0.375,0.4545296867214781,0.353702067960288,medium,0,0,True,True,True,True
labbench/figqa-0147,labbench,figqa-0147,16,0,0.0,0.4374999375,0.4521361480286481,0.0,1.0,0.4374999375,0.4374999375,0.4521361480286481,0.2975367121692261,medium,0,0,True,True,True,True
labbench/figqa-0148,labbench,figqa-0148,16,0,0.0,0.2083333125,0.351089586244686,0.0,1.0,0.2083333125,0.2083333125,0.351089586244686,0.2816890899295527,hard,0,0,True,True,True,True
labbench/figqa-0149,labbench,figqa-0149,16,0,0.0,0.3125,0.4635124054434789,0.0,1.0,0.3125,0.3125,0.4635124054434789,0.3545551582888267,medium,0,0,True,True,True,True
labbench/figqa-0150,labbench,figqa-0150,16,0,0.0,0.1666666875,0.3535534200560642,0.0,1.0,0.1666666875,0.1666666875,0.3535534200560642,0.2885318030557002,hard,0,0,True,True,True,True
labbench/figqa-0151,labbench,figqa-0151,16,0,0.0,0.2291666875,0.3673998788880649,0.0,1.0,0.2291666875,0.2291666875,0.3673998788880649,0.2921620588817603,hard,0,0,True,True,True,True
labbench/figqa-0152,labbench,figqa-0152,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
labbench/figqa-0153,labbench,figqa-0153,16,0,0.0,0.354166625,0.3429600139675314,0.0,1.0,0.354166625,0.354166625,0.3429600139675314,0.018900518415256,medium,0,0,True,True,True,True
labbench/figqa-0154,labbench,figqa-0154,16,0,0.0,0.3541666875,0.3991093023760406,0.0,1.0,0.3541666875,0.3541666875,0.3991093023760406,0.4382621659171176,medium,0,0,True,True,True,True
labbench/figqa-0155,labbench,figqa-0155,16,0,0.0,0.4791666875,0.4244073083349176,0.0,1.0,0.4791666875,0.4791666875,0.4244073083349176,0.3470260971567028,medium,0,0,True,True,True,True
labbench/figqa-0156,labbench,figqa-0156,16,0,0.0,0.3124999375,0.381312623499811,0.0,1.0,0.3124999375,0.3124999375,0.381312623499811,0.3169246542602075,medium,0,0,True,True,True,True
labbench/figqa-0157,labbench,figqa-0157,16,0,0.0,0.3541666875,0.3991093023760406,0.0,1.0,0.3541666875,0.3541666875,0.3991093023760406,0.5146122800793691,medium,0,0,True,True,True,True
labbench/figqa-0158,labbench,figqa-0158,16,0,0.0,0.3124999375,0.3429599873912897,0.0,1.0,0.3124999375,0.3124999375,0.3429599873912897,0.1919859206214367,medium,0,0,True,True,True,True
labbench/figqa-0159,labbench,figqa-0159,16,0,0.0,0.541666625,0.4389856086289838,0.0,1.0,0.541666625,0.541666625,0.4389856086289838,0.4410472592922762,medium,0,0,True,True,True,True
labbench/figqa-0160,labbench,figqa-0160,16,0,0.0,0.2916666875,0.4061164673704636,0.0,1.0,0.2916666875,0.2916666875,0.4061164673704636,0.394041062296444,hard,0,0,True,True,True,True
labbench/figqa-0161,labbench,figqa-0161,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0,True,True,False,True
labbench/figqa-0162,labbench,figqa-0162,16,0,0.0,0.2916666875,0.4061164673704636,0.0,1.0,0.2916666875,0.2916666875,0.4061164673704636,0.3901740622471686,hard,0,0,True,True,True,True
labbench/figqa-0163,labbench,figqa-0163,16,0,0.0,0.2291666875,0.327421604537773,0.0,1.0,0.2291666875,0.2291666875,0.327421604537773,0.3906296167484556,hard,0,0,True,True,True,True
labbench/figqa-0164,labbench,figqa-0164,16,0,0.0,0.6875,0.4325112554733403,0.0,1.0,0.6875,0.6875,0.4325112554733403,-0.1843447831430652,medium,0,0,True,True,True,True
labbench/figqa-0165,labbench,figqa-0165,16,0,0.0,0.2291666249999999,0.347985280160468,0.0,1.0,0.2291666249999999,0.2291666249999999,0.347985280160468,0.2454295707452851,hard,0,0,True,True,True,True
labbench/figqa-0166,labbench,figqa-0166,16,0,0.0,0.3125,0.399109286063667,0.0,1.0,0.3125,0.3125,0.399109286063667,0.2898336712313798,medium,0,0,True,True,True,True
labbench/figqa-0167,labbench,figqa-0167,16,0,0.0,0.2083333125,0.351089586244686,0.0,1.0,0.2083333125,0.2083333125,0.351089586244686,-0.0057616849095712,hard,0,0,True,True,True,True
labbench/figqa-0168,labbench,figqa-0168,16,0,0.0,0.1875,0.3529390685530931,0.0,1.0,0.1875,0.1875,0.3529390685530931,0.1512574148827858,hard,0,0,True,True,True,True
labbench/figqa-0169,labbench,figqa-0169,16,0,0.0,0.166666625,0.3333333125000176,0.0,1.0,0.166666625,0.166666625,0.3333333125000176,0.2546706108731033,hard,0,0,True,True,True,True
labbench/figqa-0170,labbench,figqa-0170,16,0,0.0,0.1666666875,0.3535534200560642,0.0,1.0,0.1666666875,0.1666666875,0.3535534200560642,0.2885318030557002,hard,0,0,True,True,True,True
labbench/figqa-0171,labbench,figqa-0171,16,0,0.0,0.08333325,0.1443374229598391,0.0,0.333333,0.08333325,0.08333325,0.1443374229598391,-0.512268637335321,hard,0,0,True,True,True,True
labbench/figqa-0172,labbench,figqa-0172,16,0,0.0,0.1666666249999999,0.2357022898583812,0.0,0.666667,0.1666666249999999,0.1666666249999999,0.2357022898583812,0.387525680207021,hard,0,0,True,True,True,True
labbench/figqa-0173,labbench,figqa-0173,16,0,0.0,0.3333333125,0.4249183091424336,0.0,1.0,0.3333333125,0.3333333125,0.4249183091424336,0.2831352512909628,medium,0,0,True,True,True,True
labbench/figqa-0174,labbench,figqa-0174,16,0,0.0,0.354166625,0.4161455261784744,0.0,1.0,0.354166625,0.354166625,0.4161455261784744,0.3640164005445849,medium,0,0,True,True,True,True
labbench/figqa-0175,labbench,figqa-0175,16,0,0.0,0.4375,0.3673999107845564,0.0,1.0,0.4375,0.4375,0.3673999107845564,0.1445649425251099,medium,0,0,True,True,True,True
labbench/figqa-0176,labbench,figqa-0176,16,0,0.0,0.1874999375,0.2347797634516944,0.0,0.666667,0.1874999375,0.1874999375,0.2347797634516944,-0.4530257294253119,hard,0,0,True,True,True,True
labbench/figqa-0177,labbench,figqa-0177,16,0,0.0,0.45833325,0.4389855967645037,0.0,1.0,0.45833325,0.45833325,0.4389855967645037,0.2194604275467806,medium,0,0,True,True,True,True
labbench/figqa-0178,labbench,figqa-0178,16,0,0.0,0.4999999375,0.4564354874094296,0.0,1.0,0.4999999375,0.4999999375,0.4564354874094296,0.5247222670322496,medium,0,0,True,True,True,True
labbench/figqa-0179,labbench,figqa-0179,16,0,0.0,0.14583325,0.2626982782902992,0.0,1.0,0.14583325,0.14583325,0.2626982782902992,0.1927262986685272,hard,0,0,True,True,True,True
labbench/figqa-0180,labbench,figqa-0180,16,0,0.0,0.4791666875,0.4244073083349176,0.0,1.0,0.4791666875,0.4791666875,0.4244073083349176,0.5055976230214463,medium,0,0,True,True,True,True
labbench/figqa-0181,labbench,figqa-0181,16,0,0.0,0.7291667500000001,0.3378598955599976,0.0,1.0,0.7291667500000001,0.7291667500000001,0.3378598955599976,0.3004718821635508,easy,0,0,True,True,True,True
lawbench/lawbench-1-1-1-zero-shot,lawbench,lawbench-1-1-1-zero-shot,16,0,0.0,0.569269125,0.300316887056796,0.0,0.995208,0.569269125,0.569269125,0.300316887056796,0.7752355584697003,medium,0,0,True,True,True,True
lawbench/lawbench-1-1-10-zero-shot,lawbench,lawbench-1-1-10-zero-shot,16,0,0.0,0.3259811875,0.2437626755704764,0.0,0.793225,0.3259811875,0.3259811875,0.2437626755704764,0.6632420709700643,medium,0,0,True,True,True,True
lawbench/lawbench-1-1-11-zero-shot,lawbench,lawbench-1-1-11-zero-shot,16,0,0.0,0.4810895625,0.3300614158427505,0.0,0.988005,0.4810895625,0.4810895625,0.3300614158427505,0.6742098523951738,medium,0,0,True,True,True,True
lawbench/lawbench-1-1-12-zero-shot,lawbench,lawbench-1-1-12-zero-shot,16,0,0.0,0.5031340625,0.3578594673797364,0.0,0.991195,0.5031340625,0.5031340625,0.3578594673797364,0.4570669533139937,medium,0,0,True,True,True,True
lawbench/lawbench-1-1-15-one-shot,lawbench,lawbench-1-1-15-one-shot,16,0,0.0,0.368987625,0.3293735923833062,0.0,0.863257,0.368987625,0.368987625,0.3293735923833062,0.510718186246682,medium,0,0,True,True,True,True
lawbench/lawbench-1-1-16-one-shot,lawbench,lawbench-1-1-16-one-shot,16,0,0.0,0.4285736249999999,0.3414524668011777,0.0,0.948271,0.4285736249999999,0.4285736249999999,0.3414524668011777,0.594922666401713,medium,0,0,True,True,True,True
lawbench/lawbench-1-1-22-zero-shot,lawbench,lawbench-1-1-22-zero-shot,16,0,0.0,0.413148875,0.380134578173289,0.0,0.956364,0.413148875,0.413148875,0.380134578173289,0.4981653022813619,medium,0,0,True,True,True,True
lawbench/lawbench-1-1-3-zero-shot,lawbench,lawbench-1-1-3-zero-shot,16,0,0.0,0.493448375,0.350763381631741,0.0,0.957076,0.493448375,0.493448375,0.350763381631741,0.7492286430075883,medium,0,0,True,True,True,True
lawbench/lawbench-1-1-9-zero-shot,lawbench,lawbench-1-1-9-zero-shot,16,0,0.0,0.417822875,0.3138609525589865,0.0,0.98385,0.417822875,0.417822875,0.3138609525589865,0.3995095334207934,medium,0,0,True,True,True,True
lawbench/lawbench-1-2-20-one-shot,lawbench,lawbench-1-2-20-one-shot,16,0,0.0,0.7447915625000001,0.2331634991111303,0.0,1.0,0.7447915625000001,0.7447915625000001,0.2331634991111303,0.9187277442681274,easy,0,0,True,True,True,True
lawbench/lawbench-1-2-5-one-shot,lawbench,lawbench-1-2-5-one-shot,16,0,0.0,0.675,0.2048882571470361,0.183333,0.883333,0.675,0.675,0.2048882571470361,0.9096863637346292,medium,0,0,True,True,True,True
lawbench/lawbench-2-1-10-one-shot,lawbench,lawbench-2-1-10-one-shot,16,0,0.0,0.5237499375,0.2647990886883555,0.0,0.794167,0.5237499375,0.5237499375,0.2647990886883555,0.5635779322947508,medium,0,0,True,True,True,True
lawbench/lawbench-2-1-12-zero-shot,lawbench,lawbench-2-1-12-zero-shot,16,0,0.0,0.500358375,0.2650817013874861,0.0,0.833533,0.500358375,0.500358375,0.2650817013874861,0.6429390631097267,medium,0,0,True,True,True,True
lawbench/lawbench-2-1-14-zero-shot,lawbench,lawbench-2-1-14-zero-shot,16,0,0.0,0.5145229375,0.3418451317284386,0.0,0.928033,0.5145229375,0.5145229375,0.3418451317284386,0.6897380303061217,medium,0,0,True,True,True,True
lawbench/lawbench-2-1-15-zero-shot,lawbench,lawbench-2-1-15-zero-shot,16,0,0.0,0.4468729375,0.2511013516096311,0.0,0.777767,0.4468729375,0.4468729375,0.2511013516096311,0.6494749742239172,medium,0,0,True,True,True,True
lawbench/lawbench-2-1-17-zero-shot,lawbench,lawbench-2-1-17-zero-shot,16,0,0.0,0.312737375,0.216752637175674,0.0,0.699933,0.312737375,0.312737375,0.216752637175674,0.706678249456255,medium,0,0,True,True,True,True
lawbench/lawbench-2-1-22-zero-shot,lawbench,lawbench-2-1-22-zero-shot,16,0,0.0,0.477635375,0.2514408302525852,0.0271,0.7956,0.477635375,0.477635375,0.2514408302525852,0.5733374999887642,medium,0,0,True,True,True,True
lawbench/lawbench-2-1-23-one-shot,lawbench,lawbench-2-1-23-one-shot,16,0,0.0,0.4940043125,0.2588270124138704,0.0,0.800367,0.4940043125,0.4940043125,0.2588270124138704,0.7726579149399979,medium,0,0,True,True,True,True
lawbench/lawbench-2-1-24-one-shot,lawbench,lawbench-2-1-24-one-shot,16,0,0.0,0.4464790625,0.2504993347751817,0.0,0.760933,0.4464790625,0.4464790625,0.2504993347751817,0.7426399000123656,medium,0,0,True,True,True,True
lawbench/lawbench-2-1-3-zero-shot,lawbench,lawbench-2-1-3-zero-shot,16,0,0.0,0.51783325,0.3028648399475209,0.0,0.9375,0.51783325,0.51783325,0.3028648399475209,0.7144503870402978,medium,0,0,True,True,True,True
lawbench/lawbench-2-1-4-zero-shot,lawbench,lawbench-2-1-4-zero-shot,16,0,0.0,0.455497875,0.2566635133053281,0.0,0.789367,0.455497875,0.455497875,0.2566635133053281,0.6698976725450466,medium,0,0,True,True,True,True
lawbench/lawbench-2-1-6-zero-shot,lawbench,lawbench-2-1-6-zero-shot,16,0,0.0,0.501964625,0.2958218998895017,0.0,0.848833,0.501964625,0.501964625,0.2958218998895017,0.7134131850755506,medium,0,0,True,True,True,True
lawbench/lawbench-2-10-1-one-shot,lawbench,lawbench-2-10-1-one-shot,16,0,0.0,0.7315343750000001,0.1940593217990555,0.206975,0.888796,0.7315343750000001,0.7315343750000001,0.1940593217990555,0.7775986213961278,easy,0,0,True,True,True,True
lawbench/lawbench-2-10-15-zero-shot,lawbench,lawbench-2-10-15-zero-shot,16,0,0.0,0.6887776875,0.20913760211931,0.213611,0.913889,0.6887776875,0.6887776875,0.20913760211931,0.6789422743097627,medium,0,0,True,True,True,True
lawbench/lawbench-2-10-17-one-shot,lawbench,lawbench-2-10-17-one-shot,16,0,0.0,0.5313555624999999,0.2331864407823621,0.0,0.826869,0.5313555624999999,0.5313555624999999,0.2331864407823621,0.6365550555712604,medium,0,0,True,True,True,True
lawbench/lawbench-2-10-24-one-shot,lawbench,lawbench-2-10-24-one-shot,16,0,0.0,0.7167636875000001,0.1915274872788233,0.247796,0.893889,0.7167636875000001,0.7167636875000001,0.1915274872788233,0.5714239023084521,easy,0,0,True,True,True,True
lawbench/lawbench-2-10-5-one-shot,lawbench,lawbench-2-10-5-one-shot,16,0,0.0,0.6900598125,0.2697720180370406,0.0,0.931802,0.6900598125,0.6900598125,0.2697720180370406,0.8425641992099355,medium,0,0,True,True,True,True
lawbench/lawbench-2-2-10-one-shot,lawbench,lawbench-2-2-10-one-shot,16,0,0.0,0.3291666875,0.0970931656327562,0.066667,0.416667,0.3291666875,0.3291666875,0.0970931656327562,0.6147666098647101,medium,0,0,True,True,True,True
lawbench/lawbench-2-2-12-one-shot,lawbench,lawbench-2-2-12-one-shot,16,0,0.0,0.4458332499999999,0.1642005020125928,0.0,0.616667,0.4458332499999999,0.4458332499999999,0.1642005020125928,0.7339299911428199,medium,0,0,True,True,True,True
lawbench/lawbench-2-2-14-one-shot,lawbench,lawbench-2-2-14-one-shot,16,0,0.0,0.2968749375,0.0876424631417818,0.0,0.383333,0.2968749375,0.2968749375,0.0876424631417818,0.5839459986515878,hard,0,0,True,True,True,True
lawbench/lawbench-2-2-18-zero-shot,lawbench,lawbench-2-2-18-zero-shot,16,0,0.0,0.3510415625,0.1295650812776964,0.0,0.5,0.3510415625,0.3510415625,0.1295650812776964,0.7919136870186785,medium,0,0,True,True,True,True
lawbench/lawbench-2-2-23-zero-shot,lawbench,lawbench-2-2-23-zero-shot,16,0,0.0,0.4052083125,0.1615591519911201,0.0,0.616667,0.4052083125,0.4052083125,0.1615591519911201,0.8087672554113238,medium,0,0,True,True,True,True
lawbench/lawbench-2-3-1-zero-shot,lawbench,lawbench-2-3-1-zero-shot,16,0,0.0,0.6181381875,0.1876639545474898,0.0,0.833889,0.6181381875,0.6181381875,0.1876639545474898,0.7945763157274864,medium,0,0,True,True,True,True
lawbench/lawbench-2-3-10-zero-shot,lawbench,lawbench-2-3-10-zero-shot,16,0,0.0,0.7483234375,0.1372049646732803,0.438889,0.904841,0.7483234375,0.7483234375,0.1372049646732803,0.8808929029673042,easy,0,0,True,True,True,True
lawbench/lawbench-2-3-11-zero-shot,lawbench,lawbench-2-3-11-zero-shot,16,0,0.0,0.738576375,0.2075828738904281,0.0,0.881587,0.738576375,0.738576375,0.2075828738904281,0.871878965950826,easy,0,0,True,True,True,True
lawbench/lawbench-2-3-12-one-shot,lawbench,lawbench-2-3-12-one-shot,16,0,0.0,0.6098141874999999,0.1816290085501276,0.0,0.752149,0.6098141874999999,0.6098141874999999,0.1816290085501276,0.9449430536389264,medium,0,0,True,True,True,True
